id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
7505582,2023-01-01,Vegetables,9,Onion,"South Zone",37,Chennai,24
7506352,2023-01-01,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,25
7506743,2023-01-01,Others,15,Sugar,"South Zone",37,Chennai,38
7504570,2023-01-01,Others,4,Gur,"South Zone",37,Chennai,64
7505944,2023-01-01,Vegetables,11,Potato,"South Zone",37,Chennai,32
7506147,2023-01-01,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,61
7506945,2023-01-01,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,154
7507126,2023-01-01,Others,17,"Tea Loose","South Zone",37,Chennai,303
7507527,2023-01-01,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,127
7507932,2023-01-01,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,120
7507730,2023-01-01,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,126
7508331,2023-01-02,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,39
7508129,2023-01-01,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7507325,2023-01-01,Vegetables,18,Tomato,"South Zone",37,Chennai,20
7508672,2023-01-02,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,79
7508999,2023-01-02,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,186
7509590,2023-01-02,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,96
7509262,2023-01-02,Others,4,Gur,"South Zone",37,Chennai,63
7509931,2023-01-02,Others,6,"Milk @","South Zone",37,Chennai,40
7513812,2023-01-02,Vegetables,18,Tomato,"South Zone",37,Chennai,22
7510260,2023-01-02,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,119
7510598,2023-01-02,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,177
7510934,2023-01-02,Vegetables,9,Onion,"South Zone",37,Chennai,27
7511862,2023-01-02,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,61
7512852,2023-01-02,Others,15,Sugar,"South Zone",37,Chennai,38
7513186,2023-01-02,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,154
7511262,2023-01-02,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,97
7511528,2023-01-02,Vegetables,11,Potato,"South Zone",37,Chennai,37
7512204,2023-01-02,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,25
7513486,2023-01-02,Others,17,"Tea Loose","South Zone",37,Chennai,303
7514143,2023-01-02,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,129
7514479,2023-01-02,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,129
7515134,2023-01-02,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7515445,2023-01-03,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,39
7520219,2023-01-03,Others,15,Sugar,"South Zone",37,Chennai,38
7515806,2023-01-03,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,79
7516151,2023-01-03,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,193
7517134,2023-01-03,Others,6,"Milk @","South Zone",37,Chennai,40
7517484,2023-01-03,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,119
7517842,2023-01-03,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,182
7518193,2023-01-03,Vegetables,9,Onion,"South Zone",37,Chennai,29
7518545,2023-01-03,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,97
7518824,2023-01-03,Vegetables,11,Potato,"South Zone",37,Chennai,42
